;;;;;;;;;;;
Measurements 20Sep21;FIDS1;K1;188,4642;286,90539;5971,0415;19,05;19,05;20.09.2021 13:41;;;Yes
Measurements 20Sep21;FIDS1;K16;353,73188;92,4801;4649,8745;19,05;19,05;20.09.2021 13:41;;;Yes
Measurements 20Sep21;FIDS1;K16;153,7317;307,52081;4649,8748;19,05;19,05;20.09.2021 13:41;;;Yes
Measurements 20Sep21;FIDS1;K14;277,65381;89,04678;3073,4022;19,05;19,05;20.09.2021 13:42;;;Yes
Measurements 20Sep21;FIDS1;K14;77,65411;310,95376;3073,403;19,05;19,05;20.09.2021 13:42;;;Yes
Measurements 20Sep21;FIDS1;K13;244,00048;117,62351;4437,7788;19,05;19,05;20.09.2021 13:42;;;Yes
Measurements 20Sep21;FIDS1;K13;44,00068;282,37709;4437,7766;19,05;19,05;20.09.2021 13:42;;;Yes
Measurements 20Sep21;FIDS1;K11;205,643;94,59237;5391,0427;19,05;19,05;20.09.2021 13:43;;;Yes
Measurements 20Sep21;FIDS1;K11;5,64311;305,40867;5391,0255;19,05;19,05;20.09.2021 13:43;;;Yes
Measurements 20Sep21;FIDS1;K12;205,19213;116,32173;5557,6562;19,05;19,05;20.09.2021 13:43;;;Yes
Measurements 20Sep21;FIDS1;K12;5,19209;283,67943;5557,652;19,05;19,05;20.09.2021 13:43;;;Yes
Measurements 20Sep21;FIDS1;K10;179,11995;113,37369;5634,5589;19,05;19,05;20.09.2021 13:44;;;Yes
Measurements 20Sep21;FIDS1;K10;379,11981;286,62692;5634,5508;19,05;19,05;20.09.2021 13:44;;;Yes
Measurements 20Sep21;FIDS1;K18;127,07419;94,11225;6717,2605;19,05;19,05;20.09.2021 13:45;;;Yes
Measurements 20Sep21;FIDS1;K18;327,07421;305,88876;6717,2587;19,05;19,05;20.09.2021 13:45;;;Yes
Measurements 20Sep21;FIDS1;K8;126,98538;111,1999;6802,8946;19,05;19,05;20.09.2021 13:46;;;Yes
Measurements 20Sep21;FIDS1;K8;326,98521;288,80123;6802,8926;19,05;19,05;20.09.2021 13:46;;;Yes
Measurements 20Sep21;FIDS1;K3;32,9659;110,79234;7038,4235;19,05;19,05;20.09.2021 13:47;;;Yes
Measurements 20Sep21;FIDS1;K3;232,96589;289,20886;7038,421;19,05;19,05;20.09.2021 13:47;;;Yes
Measurements 20Sep21;FIDS1;K2;12,81934;94,81794;6032,7679;19,05;19,05;20.09.2021 13:47;;;Yes
Measurements 20Sep21;FIDS1;K2;212,81932;305,18345;6032,7651;19,05;19,05;20.09.2021 13:47;;;Yes
Measurements 20Sep21;FIDS1;K22;70,66428;146,18721;2127,1483;19,05;19,05;20.09.2021 13:49;;;No
Measurements 20Sep21;FIDS1;K22;70,66442;146,18724;2127,1486;19,05;19,05;20.09.2021 13:50;;;Yes
Measurements 20Sep21;FIDS1;K21;118,26852;146,92518;2100,6835;19,05;19,05;20.09.2021 13:50;;;Yes
Measurements 20Sep21;FIDS1;K20;154,54027;133,94292;2777,3167;19,05;19,05;20.09.2021 13:50;;;Yes
Measurements 20Sep21;FIDS1;K20;354,5404;266,05792;2777,3155;19,05;19,05;20.09.2021 13:50;;;Yes
Measurements 20Sep21;FIDS1;Girder_17;37,2175;116,45578;2049,6392;6,35;6,35;20.09.2021 13:51;;;Yes
Measurements 20Sep21;FIDS1;Girder_17;237,21765;283,54546;2049,6335;6,35;6,35;20.09.2021 13:51;;;Yes
Measurements 20Sep21;FIDS1;Girder_15;45,73394;119,06117;1769,9952;6,35;6,35;20.09.2021 13:52;;;Yes
Measurements 20Sep21;FIDS1;Girder_15;245,73406;280,94015;1769,9938;6,35;6,35;20.09.2021 13:52;;;Yes
Measurements 20Sep21;FIDS1;Girder_11;81,82981;125,97282;1318,1205;6,35;6,35;20.09.2021 13:52;;;Yes
Measurements 20Sep21;FIDS1;Girder_11;281,83028;274,02828;1318,1184;6,35;6,35;20.09.2021 13:52;;;Yes
Measurements 20Sep21;FIDS1;Girder_7;116,56138;125,42699;1341,9238;6,35;6,35;20.09.2021 13:53;;;Yes
Measurements 20Sep21;FIDS1;Girder_7;316,56182;274,57442;1341,9224;6,35;6,35;20.09.2021 13:53;;;Yes
Measurements 20Sep21;FIDS1;Girder_3;149,4741;118,44825;1816,8717;6,35;6,35;20.09.2021 13:53;;;Yes
Measurements 20Sep21;FIDS1;Girder_3;349,47375;281,55286;1816,874;6,35;6,35;20.09.2021 13:53;;;Yes
Measurements 20Sep21;FIDS1;Girder_1;157,5023;115,87141;2102,4091;6,35;6,35;20.09.2021 13:53;;;Yes
Measurements 20Sep21;FIDS1;Girder_1;357,50216;284,12918;2102,4129;6,35;6,35;20.09.2021 13:54;;;Yes
Measurements 20Sep21;Czechs;17;34,14998;94,4892;2297,9236;19,05;19,05;20.09.2021 13:59;;;Yes
Measurements 20Sep21;Hor_Left_Top_DN;PQK36_2;34,15017;94,48814;2297,9141;19,05;19,05;20.09.2021 14:03;;;Yes
Measurements 20Sep21;Hor_Left_Top_DN;PQK36_8;34,15298;94,49193;2677,9093;19,05;19,05;20.09.2021 14:03;;;Yes
Measurements 20Sep21;Hor_Left_Top_DN;PQL6_2;34,16062;94,48895;3610,7251;19,05;19,05;20.09.2021 14:04;;;Yes
Measurements 20Sep21;Hor_Left_Top_DN;PQL6_8;34,16474;94,4929;4270,3915;19,05;19,05;20.09.2021 14:04;;;Yes
Measurements 20Sep21;Hor_Left_Top_DN;PQK62_2;34,15392;94,49229;5174,1434;19,05;19,05;20.09.2021 14:05;;;Yes
Measurements 20Sep21;Hor_Left_Top_DN;PQK62_8;34,155;94,49261;5554,3214;19,05;19,05;20.09.2021 14:05;;;Yes
Measurements 20Sep21;Hor_Left_Top_DN;PQK62_8b;34,15503;94,49231;5554,3183;19,05;19,05;20.09.2021 14:05;;;Yes
Measurements 20Sep21;Hor_Left_Top_DN;PQK62_2b;34,15393;94,49199;5174,1406;19,05;19,05;20.09.2021 14:05;;;Yes
Measurements 20Sep21;Hor_Left_Top_DN;PQL6_8b;34,16489;94,49252;4270,3875;19,05;19,05;20.09.2021 14:05;;;Yes
Measurements 20Sep21;Hor_Left_Top_DN;PQL6_2b;34,16072;94,48872;3610,7234;19,05;19,05;20.09.2021 14:06;;;Yes
Measurements 20Sep21;Hor_Left_Top_DN;PQK36_8b;34,1529;94,49162;2677,906;19,05;19,05;20.09.2021 14:06;;;Yes
Measurements 20Sep21;Hor_Left_Top_DN;PQK36_2b;34,15031;94,48777;2297,9115;19,05;19,05;20.09.2021 14:06;;;Yes
Measurements 20Sep21;Czechs;18;34,17773;109,99307;2316,4299;19,05;19,05;20.09.2021 14:11;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;PQK36_1;34,17732;109,99302;2316,4336;19,05;19,05;20.09.2021 14:18;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;PQK36_7;34,179;109,99156;2696,2412;19,05;19,05;20.09.2021 14:18;;;No
Measurements 20Sep21;Hor_Left_Bottom_DN;Girder_13;34,17864;109,99101;3161,4358;19,05;19,05;20.09.2021 14:18;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;PQL6_1;34,18008;109,99547;3629,7543;19,05;19,05;20.09.2021 14:18;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;PQL6_7;34,17647;109,98262;4289,2393;19,05;19,05;20.09.2021 14:19;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;Girder_5;34,17708;109,98571;4737,2403;19,05;19,05;20.09.2021 14:19;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;PQK62_1;34,1732;109,98885;5193,1919;19,05;19,05;20.09.2021 14:20;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;PQK62_7;34,17786;109,981;5573,0925;19,05;19,05;20.09.2021 14:20;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;PQK62_7b;34,17787;109,98098;5573,0895;19,05;19,05;20.09.2021 14:20;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;PQK62_1b;34,17322;109,98855;5193,1898;19,05;19,05;20.09.2021 14:20;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;Girder_5b;34,17709;109,98542;4737,2401;19,05;19,05;20.09.2021 14:21;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;PQL6_7b;34,17657;109,98235;4289,2394;19,05;19,05;20.09.2021 14:21;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;PQL6_1b;34,18021;109,99535;3629,7509;19,05;19,05;20.09.2021 14:21;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;Girder_13b;34,17853;109,99068;3161,4318;19,05;19,05;20.09.2021 14:21;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;PQK36_7;34,17889;109,9916;2696,2395;19,05;19,05;20.09.2021 14:21;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_DN;PQK36_1b;34,17757;109,99325;2316,4321;19,05;19,05;20.09.2021 14:22;;;Yes
Measurements 20Sep21;Hor_Top_Left_DN;PQK36_3;36,32419;91,35667;2481,7647;19,05;19,05;20.09.2021 14:24;;;Yes
Measurements 20Sep21;Hor_Top_Left_DN;PQK36_9;36,33714;91,35856;2861,8225;19,05;19,05;20.09.2021 14:24;;;Yes
Measurements 20Sep21;Hor_Top_Left_DN;PQL6_3;36,33322;91,36176;3795,1065;19,05;19,05;20.09.2021 14:25;;;Yes
Measurements 20Sep21;Hor_Top_Left_DN;PQL6_9;36,33043;91,35763;4454,7658;19,05;19,05;20.09.2021 14:25;;;Yes
Measurements 20Sep21;Hor_Top_Left_DN;PQK62_3;36,32592;91,35588;5359,0023;19,05;19,05;20.09.2021 14:25;;;Yes
Measurements 20Sep21;Hor_Top_Left_DN;PQK62_9;36,32278;91,35618;5739,7447;19,05;19,05;20.09.2021 14:25;;;Yes
Measurements 20Sep21;Hor_Top_Left_DN;PQK62_9b;36,3228;91,35614;5739,7436;19,05;19,05;20.09.2021 14:26;;;Yes
Measurements 20Sep21;Hor_Top_Left_DN;PQK62_3b;36,32591;91,35585;5359,0017;19,05;19,05;20.09.2021 14:26;;;Yes
Measurements 20Sep21;Hor_Top_Left_DN;PQL6_9b;36,33039;91,35717;4454,7633;19,05;19,05;20.09.2021 14:26;;;Yes
Measurements 20Sep21;Hor_Top_Left_DN;PQL6_3b;36,33327;91,36163;3795,1046;19,05;19,05;20.09.2021 14:26;;;Yes
Measurements 20Sep21;Hor_Top_Left_DN;PQK36_9b;36,337;91,35861;2861,8212;19,05;19,05;20.09.2021 14:27;;;Yes
Measurements 20Sep21;Hor_Top_Left_DN;PQK36_3b;36,32403;91,35665;2481,7651;19,05;19,05;20.09.2021 14:27;;;Yes
Measurements 20Sep21;Hor_Top_Left_UP;PQK62_9;156,7769;91,1664;2379,233;19,05;19,05;20.09.2021 14:31;;;Yes
Measurements 20Sep21;Hor_Top_Left_UP;PQK62_3;156,77081;91,16686;2759,9745;19,05;19,05;20.09.2021 14:32;;;Yes
Measurements 20Sep21;Hor_Top_Left_UP;PQL6_9;156,7679;91,17047;3664,2123;19,05;19,05;20.09.2021 14:32;;;Yes
Measurements 20Sep21;Hor_Top_Left_UP;PQL6_3;156,76775;91,17421;4323,8747;19,05;19,05;20.09.2021 14:32;;;Yes
Measurements 20Sep21;Hor_Top_Left_UP;PQK36_9;156,76921;91,17112;5257,1577;19,05;19,05;20.09.2021 14:33;;;Yes
Measurements 20Sep21;Hor_Top_Left_UP;PQK36_3;156,77664;91,17015;5637,2101;19,05;19,05;20.09.2021 14:33;;;Yes
Measurements 20Sep21;Hor_Top_Left_UP;PQK36_3b;156,77675;91,17004;5637,2095;19,05;19,05;20.09.2021 14:36;;;Yes
Measurements 20Sep21;Hor_Top_Left_UP;PQK36_9b;156,76944;91,171;5257,1556;19,05;19,05;20.09.2021 14:36;;;Yes
Measurements 20Sep21;Hor_Top_Left_UP;PQL6_3b;156,76803;91,17405;4323,8727;19,05;19,05;20.09.2021 14:36;;;Yes
Measurements 20Sep21;Hor_Top_Left_UP;PQL6_9b;156,7678;91,17034;3664,2115;19,05;19,05;20.09.2021 14:37;;;Yes
Measurements 20Sep21;Hor_Top_Left_UP;PQK62_3b;156,77067;91,16685;2759,9756;19,05;19,05;20.09.2021 14:37;;;Yes
Measurements 20Sep21;Hor_Top_Left_UP;PQK62_9b;156,77687;91,16639;2379,2341;19,05;19,05;20.09.2021 14:37;;;Yes
Measurements 20Sep21;Hor_Left_Top_UP;PQK62_8;159,99965;94,41942;2308,0392;19,05;19,05;20.09.2021 14:41;;;Yes
Measurements 20Sep21;Hor_Left_Top_UP;PQK62_2;160,00098;94,41877;2688,2165;19,05;19,05;20.09.2021 14:41;;;Yes
Measurements 20Sep21;Hor_Left_Top_UP;PQL6_8;159,98544;94,42068;3591,9789;19,05;19,05;20.09.2021 14:41;;;Yes
Measurements 20Sep21;Hor_Left_Top_UP;PQL6_2;159,99164;94,41767;4251,6434;19,05;19,05;20.09.2021 14:42;;;Yes
Measurements 20Sep21;Hor_Left_Top_UP;PQK36_8;159,9968;94,42059;5184,4594;19,05;19,05;20.09.2021 14:42;;;Yes
Measurements 20Sep21;Hor_Left_Top_UP;PQK36_2;159,99749;94,41921;5564,4522;19,05;19,05;20.09.2021 14:42;;;Yes
Measurements 20Sep21;Hor_Left_Top_UP;PQK36_2b;159,99751;94,419;5564,4493;19,05;19,05;20.09.2021 14:42;;;Yes
Measurements 20Sep21;Hor_Left_Top_UP;PQK36_8b;159,99686;94,42056;5184,4562;19,05;19,05;20.09.2021 14:43;;;Yes
Measurements 20Sep21;Hor_Left_Top_UP;PQL6_2b;159,99159;94,41752;4251,6386;19,05;19,05;20.09.2021 14:43;;;Yes
Measurements 20Sep21;Hor_Left_Top_UP;PQL6_8b;159,98544;94,42057;3591,977;19,05;19,05;20.09.2021 14:43;;;Yes
Measurements 20Sep21;Hor_Left_Top_UP;PQK62_2b;160,00101;94,41873;2688,2154;19,05;19,05;20.09.2021 14:43;;;Yes
Measurements 20Sep21;Hor_Left_Top_UP;PQK62_8b;159,9997;94,41904;2308,037;19,05;19,05;20.09.2021 14:43;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;PQK62_7;159,935;109,70209;2321,6126;19,05;19,05;20.09.2021 14:45;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;PQK62_1;159,94312;109,71469;2701,5123;19,05;19,05;20.09.2021 14:45;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;Girder_5;159,93454;109,70509;3157,4616;19,05;19,05;20.09.2021 14:46;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;PQL6_7;159,9342;109,69863;3605,4635;19,05;19,05;20.09.2021 14:46;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;PQL6_1;159,92998;109,70786;4264,9525;19,05;19,05;20.09.2021 14:46;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;Girder_13;159,93116;109,70129;4733,2703;19,05;19,05;20.09.2021 14:47;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;PQK36_7;159,93084;109,69946;5198,466;19,05;19,05;20.09.2021 14:47;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;PQK36_1;159,93114;109,69873;5578,273;19,05;19,05;20.09.2021 14:47;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;PQK36_1b;159,93138;109,69869;5578,2688;19,05;19,05;20.09.2021 14:50;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;PQK36_7b;159,93081;109,69948;5198,463;19,05;19,05;20.09.2021 14:50;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;Girder_13b;159,93113;109,70128;4733,2652;19,05;19,05;20.09.2021 14:51;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;PQL6_1b;159,93017;109,70775;4264,9463;19,05;19,05;20.09.2021 14:51;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;PQL6_7b;159,9344;109,69852;3605,4595;19,05;19,05;20.09.2021 14:51;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;Girder_5b;159,93468;109,70502;3157,4586;19,05;19,05;20.09.2021 14:51;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;PQK62_1b;159,94333;109,71481;2701,5101;19,05;19,05;20.09.2021 14:52;;;Yes
Measurements 20Sep21;Hor_Left_Bottom_UP;PQK62_7b;159,93495;109,70221;2321,6092;19,05;19,05;20.09.2021 14:52;;;Yes
Measurements 20Sep21;Diag_Left_UP;PQK62_2;159,11777;86,31748;2701,8651;19,05;19,05;20.09.2021 15:23;;;Yes
Measurements 20Sep21;Diag_Left_UP;PQL6_7;159,11701;86,31748;3744,1186;19,05;19,05;20.09.2021 15:24;;;Yes
Measurements 20Sep21;Diag_Left_UP;Girder_9;159,11833;86,31569;4119,2079;19,05;19,05;20.09.2021 15:24;;;Yes
Measurements 20Sep21;Diag_Left_UP;Girder_9b;159,11846;86,31553;4119,2045;19,05;19,05;20.09.2021 15:24;;;Yes
Measurements 20Sep21;Diag_Left_UP;PQL6_7b;159,11695;86,31728;3744,115;19,05;19,05;20.09.2021 15:25;;;Yes
Measurements 20Sep21;Diag_Left_UP;PQK62_2b;159,1177;86,31747;2701,8607;19,05;19,05;20.09.2021 15:25;;;Yes
Measurements 20Sep21;Diag_Left_DN;PQK36_8;35,07717;86,12504;2690,6726;19,05;19,05;20.09.2021 15:27;;;Yes
Measurements 20Sep21;Diag_Left_DN;PQL6_1;35,08284;86,12483;3759,4092;19,05;19,05;20.09.2021 15:27;;;Yes
Measurements 20Sep21;Diag_Left_DN;Girder_9;35,08213;86,12599;4142,2862;19,05;19,05;20.09.2021 15:28;;;Yes
Measurements 20Sep21;Diag_Left_DN;Girder_9b;35,08223;86,12596;4142,2912;19,05;19,05;20.09.2021 15:28;;;Yes
Measurements 20Sep21;Diag_Left_DN;PQL6_1b;35,0831;86,12486;3759,4175;19,05;19,05;20.09.2021 15:28;;;Yes
Measurements 20Sep21;Diag_Left_DN;PQK36_8b;35,07747;86,12502;2690,678;19,05;19,05;20.09.2021 15:29;;;Yes
Measurements 20Sep21;Ver_Left_UP_UP;PQK62_8;157,54378;87,56725;2286,8049;6,35;6,35;20.09.2021 15:37;;;Yes
Measurements 20Sep21;Ver_Left_UP_UP;PQK62_7;157,5634;87,56127;2807,0674;6,35;6,35;20.09.2021 15:38;;;Yes
Measurements 20Sep21;Ver_Left_UP_UP;Girder_1;157,5689;87,55788;2994,7397;6,35;6,35;20.09.2021 15:38;;;Yes
Measurements 20Sep21;Ver_Left_UP_UP;Girder_1b;157,56892;87,55789;2994,7383;6,35;6,35;20.09.2021 15:38;;;Yes
Measurements 20Sep21;Ver_Left_UP_UP;PQK62_7b;157,56365;87,56127;2807,0634;6,35;6,35;20.09.2021 15:39;;;Yes
Measurements 20Sep21;Ver_Left_UP_UP;PQK62_8b;157,54408;87,56703;2286,7991;6,35;6,35;20.09.2021 15:39;;;Yes
Measurements 20Sep21;Ver_Left_UP_DN;PQK62_2;149,45821;85,26835;2006,0933;6,35;6,35;20.09.2021 15:41;;;Yes
Measurements 20Sep21;Ver_Left_UP_DN;PQK62_1;149,45287;85,26096;2526,8739;6,35;6,35;20.09.2021 15:41;;;Yes
Measurements 20Sep21;Ver_Left_UP_DN;Girder_3;149,45189;85,26088;2713,9073;6,35;6,35;20.09.2021 15:41;;;Yes
Measurements 20Sep21;Ver_Left_UP_DN;Girder_3b;149,45195;85,26099;2713,9075;6,35;6,35;20.09.2021 15:42;;;Yes
Measurements 20Sep21;Ver_Left_UP_DN;PQK62_1b;149,45275;85,26106;2526,8707;6,35;6,35;20.09.2021 15:42;;;Yes
Measurements 20Sep21;Ver_Left_UP_DN;PQK62_2b;149,45818;85,2682;2006,0981;6,35;6,35;20.09.2021 15:42;;;Yes
Measurements 20Sep21;Ver_Left_MD_UP;PQL6_8;116,46347;79,20341;1535,3468;6,35;6,35;20.09.2021 15:44;;;Yes
Measurements 20Sep21;Ver_Left_MD_UP;PQL6_7;116,46692;79,20817;2055,2556;6,35;6,35;20.09.2021 15:44;;;Yes
Measurements 20Sep21;Ver_Left_MD_UP;Girder_7;116,46727;79,20669;2244,4059;6,35;6,35;20.09.2021 15:45;;;Yes
Measurements 20Sep21;Ver_Left_MD_UP;Girder_7b;116,46737;79,20665;2244,4049;6,35;6,35;20.09.2021 15:45;;;Yes
Measurements 20Sep21;Ver_Left_MD_UP;PQL6_7b;116,46734;79,20815;2055,268;6,35;6,35;20.09.2021 15:45;;;Yes
Measurements 20Sep21;Ver_Left_MD_UP;PQL6_8b;116,46401;79,20326;1535,3565;6,35;6,35;20.09.2021 15:45;;;Yes
Measurements 20Sep21;Ver_Left_MD_DN;PQL6_2;81,70115;79,18074;1501,0083;6,35;6,35;20.09.2021 15:48;;;Yes
Measurements 20Sep21;Ver_Left_MD_DN;PQL6_1;81,71359;79,18364;2021,6468;6,35;6,35;20.09.2021 15:48;;;Yes
Measurements 20Sep21;Ver_Left_MD_DN;Girder_11;81,71063;79,18004;2210,4092;6,35;6,35;20.09.2021 15:49;;;Yes
Measurements 20Sep21;Ver_Left_MD_DN;Girder_11b;81,71055;79,17994;2210,4071;6,35;6,35;20.09.2021 15:49;;;Yes
Measurements 20Sep21;Ver_Left_MD_DN;PQL6_1b;81,71328;79,18328;2021,6586;6,35;6,35;20.09.2021 15:49;;;Yes
Measurements 20Sep21;Ver_Left_MD_DN;PQL6_2b;81,70098;79,18006;1501,0187;6,35;6,35;20.09.2021 15:49;;;Yes
Measurements 20Sep21;Ver_Left_DN_UP;PQK36_8;45,67453;85,10055;1956,7426;6,35;6,35;20.09.2021 15:51;;;Yes
Measurements 20Sep21;Ver_Left_DN_UP;PQK36_7;45,6881;85,09871;2476,4969;6,35;6,35;20.09.2021 15:51;;;Yes
Measurements 20Sep21;Ver_Left_DN_UP;Girder_15;45,68869;85,10329;2663,5992;6,35;6,35;20.09.2021 15:51;;;Yes
Measurements 20Sep21;Ver_Left_DN_UP;Girder_15b;45,68867;85,10306;2663,5988;6,35;6,35;20.09.2021 15:52;;;Yes
Measurements 20Sep21;Ver_Left_DN_UP;PQK36_7b;45,68828;85,09878;2476,4969;6,35;6,35;20.09.2021 15:52;;;Yes
Measurements 20Sep21;Ver_Left_DN_UP;PQK36_8b;45,67459;85,10066;1956,7429;6,35;6,35;20.09.2021 15:52;;;Yes
Measurements 20Sep21;Ver_Left_DN_DN;PQK36_2;37,15457;86,20008;2281,4534;6,35;6,35;20.09.2021 15:54;;;Yes
Measurements 20Sep21;Ver_Left_DN_DN;PQK36_1;37,15946;86,19531;2801,1975;6,35;6,35;20.09.2021 15:54;;;No
Measurements 20Sep21;Ver_Left_DN_DN;Girder_17;37,16004;86,19839;2989,7047;6,35;6,35;20.09.2021 15:55;;;Yes
Measurements 20Sep21;Ver_Left_DN_DN;Girder_17b;37,16012;86,19841;2989,7078;6,35;6,35;20.09.2021 15:55;;;Yes
Measurements 20Sep21;Ver_Left_DN_DN;PQK36_1;37,15966;86,19561;2801,1989;6,35;6,35;20.09.2021 15:55;;;Yes
Measurements 20Sep21;Ver_Left_DN_DN;PQK36_2b;37,15509;86,20022;2281,4525;6,35;6,35;20.09.2021 15:55;;;Yes
Measurements 20Sep21;DriftCheck1;PQK36_2;37,16768;94,09575;1990,3303;19,05;19,05;20.09.2021 15:57;;;Yes
Measurements 20Sep21;DriftCheck1;PQL6_1;81,80899;117,15847;1255,2299;19,05;19,05;20.09.2021 15:58;;;Yes
Measurements 20Sep21;DriftCheck1;PQK62_1;149,4716;112,00546;1771,7638;19,05;19,05;20.09.2021 15:58;;;Yes
